"AssetPath","ArtifactType","GameObject","ScriptGuid","OldType","ScriptPath","SerializedFields","TargetComponent","PreservationRule","Resolution"
"Assets/_Game/Scenes/Boot.unity","Scene","Label","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","Label","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","LeftDecorLine01","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","LeftDecorLine02","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","Legend","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","Legend","e19747de3f5aca642ab2be37e372fb86","Outline","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","m_EffectColor;m_EffectDistance;m_UseGraphicAlpha","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","LevelCode","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","LevelIntroPanel","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","LevelIntroPanel","e19747de3f5aca642ab2be37e372fb86","Outline","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","m_EffectColor;m_EffectDistance;m_UseGraphicAlpha","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","LevelSelectCanvas","0cd44c1031e13a943bb63640046fad76","CanvasScaler","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Layout/CanvasScaler.cs","m_UiScaleMode;m_ReferencePixelsPerUnit;m_ScaleFactor;m_ReferenceResolution;m_ScreenMatchMode;m_MatchWidthOrHeight;m_PhysicalUnit;m_FallbackScreenDPI;m_DefaultSpriteDPI;m_DynamicPixelsPerUnit;m_PresetInfoIsWorld","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","LevelSelectCanvas","dc42784cf147c0c48a680349fa168899","GraphicRaycaster","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/GraphicRaycaster.cs","m_IgnoreReversedGraphics;m_BlockingObjects;m_BlockingMask","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","LevelSelectCanvas","622eb800e761d4b43aab33553df4a430","UIChineseFontBinder","Assets/_Game/Scripts/UI/UIChineseFontBinder.cs","","Preserve as Presentation compatibility component","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","LevelSelectUIController","4d3429b2001f4ab4d90b7cdbd073314a","LevelSelectUIController","Assets/_Game/Scripts/UI/LevelSelectUIController.cs","","Compatibility entry -> UIKit panel/presenter","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","LoadingScreenCanvas","0cd44c1031e13a943bb63640046fad76","CanvasScaler","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Layout/CanvasScaler.cs","m_UiScaleMode;m_ReferencePixelsPerUnit;m_ScaleFactor;m_ReferenceResolution;m_ScreenMatchMode;m_MatchWidthOrHeight;m_PhysicalUnit;m_FallbackScreenDPI;m_DefaultSpriteDPI;m_DynamicPixelsPerUnit;m_PresetInfoIsWorld","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","LoadingScreenCanvas","dc42784cf147c0c48a680349fa168899","GraphicRaycaster","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/GraphicRaycaster.cs","m_IgnoreReversedGraphics;m_BlockingObjects;m_BlockingMask","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","LoadingScreenCanvas","622eb800e761d4b43aab33553df4a430","UIChineseFontBinder","Assets/_Game/Scripts/UI/UIChineseFontBinder.cs","","Preserve as Presentation compatibility component","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","LoadingScreenUI","220800c5c9ec38e4a9c2cf2b45d03608","LoadingScreenController","Assets/_Game/Scripts/UI/LoadingScreenController.cs","","Compatibility entry -> UIKit panel/presenter","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","LockedHint","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","Logo","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","Main Camera","23c1ce4fb46143f46bc5cb5224c934f6","HDAdditionalCameraData","","","Resolve through compatible HDRP staging before value-level renderer conversion","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Unresolved"
"Assets/_Game/Scenes/Boot.unity","Scene","MainLoadingText","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","MainMenuCanvas","0cd44c1031e13a943bb63640046fad76","CanvasScaler","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Layout/CanvasScaler.cs","m_UiScaleMode;m_ReferencePixelsPerUnit;m_ScaleFactor;m_ReferenceResolution;m_ScreenMatchMode;m_MatchWidthOrHeight;m_PhysicalUnit;m_FallbackScreenDPI;m_DefaultSpriteDPI;m_DynamicPixelsPerUnit;m_PresetInfoIsWorld","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","MainMenuCanvas","dc42784cf147c0c48a680349fa168899","GraphicRaycaster","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/GraphicRaycaster.cs","m_IgnoreReversedGraphics;m_BlockingObjects;m_BlockingMask","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","MainMenuCanvas","622eb800e761d4b43aab33553df4a430","UIChineseFontBinder","Assets/_Game/Scripts/UI/UIChineseFontBinder.cs","","Preserve as Presentation compatibility component","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
